avg_f1,avg_em,lang,main_lang,flores_code,lang_orig,ip_mean,ip_std,ip_median
0.3501433980801265,0.1419491525423729,sw,swahili,swh_Latn,swahili-kenya,0.49526870654927907,0.09542819306045135,0.4911152152210868
0.3209309106290161,0.1271186440677966,sw,swahili,swh_Latn,swahili-tanzania,0.49526870654927907,0.09542819306045135,0.4911152152210868
0.1767804466919511,0.0530973451327433,bn,bengali,ben_Beng,bengali-ind,0.5607023900388948,0.10256437798188779,0.5564803066890944
0.1923303834808259,0.0707964601769911,bn,bengali,ben_Beng,bengali-dhaka,0.5607023900388948,0.10256437798188779,0.5564803066890944
0.4819862036292582,0.391304347826087,ko,korean,kor_Hang,korean-korn,0.6673812194722257,0.11725409899896487,0.6640110678767497
0.5002088435624245,0.4021739130434782,ko,korean,kor_Hang,korean-kors,0.6673812194722257,0.11725409899896487,0.6640110678767497
